"DATA","APERTURA","MASSIMO","MINIMO","CHIUSURA","VAR % CLOSE","VOLUME"
"25/06/19","21.224,83","21.283,30","21.111,62","21.128,41","-0,73","312522756"
"26/06/19","21.081,66","21.239,54","21.020,47","21.057,14","-0,34","367288712"
"27/06/19","21.139,50","21.202,46","20.996,89","21.110,87","0,26","332617223"
"28/06/19","21.132,42","21.251,94","21.078,84","21.234,79","0,59","349434155"
"01/07/19","21.463,79","21.482,22","21.254,04","21.254,04","0,09","354753066"
"02/07/19","21.319,53","21.435,20","21.244,57","21.392,87","0,65","337445653"
"03/07/19","21.415,04","21.911,64","21.403,64","21.905,34","2,40","584545388"
"04/07/19","21.956,71","22.175,35","21.930,38","22.120,70","0,98","488483220"
"05/07/19","22.129,52","22.142,43","21.925,77","21.985,79","-0,61","384083845"
"08/07/19","21.942,36","22.050,81","21.912,18","21.976,00","-0,04","330144916"
"09/07/19","21.930,11","22.003,47","21.819,94","21.886,17","-0,41","358416083"
"10/07/19","21.894,04","22.186,02","21.878,76","22.044,96","0,73","366852433"
"11/07/19","22.150,01","22.270,10","22.125,58","22.169,42","0,56","338191880"
"12/07/19","22.182,20","22.263,04","22.175,49","22.182,70","0,06","324509949"
"15/07/19","22.238,87","22.330,37","22.126,67","22.178,05","-0,02","294097534"
"16/07/19","22.158,22","22.273,42","22.079,10","22.204,08","0,12","323591423"
"17/07/19","22.160,03","22.237,25","22.036,40","22.079,38","-0,56","344624617"
"18/07/19","21.949,95","22.196,29","21.924,90","22.090,81","0,05","327320652"
"19/07/19","22.195,29","22.198,30","21.627,77","21.641,46","-2,03","509074206"
"22/07/19","21.615,82","21.746,63","21.587,71","21.735,70","0,44","298912154"
"23/07/19","21.823,79","22.007,80","21.795,97","21.954,66","1,01","332228551"
"24/07/19","21.995,72","22.087,34","21.933,69","22.080,32","0,57","312357380"
"25/07/19","22.158,03","22.357,39","21.778,65","21.903,29","-0,80","479320426"
"26/07/19","21.909,25","21.910,68","21.763,70","21.837,74","-0,30","406284029"
"29/07/19","21.783,74","21.865,26","21.709,30","21.709,30","-0,59","308441194"
"30/07/19","21.694,91","21.694,91","21.235,08","21.278,24","-1,99","483711637"
"31/07/19","21.299,94","21.422,46","21.265,22","21.398,19","0,56","380884961"
"01/08/19","21.307,36","21.605,79","21.302,94","21.566,91","0,79","372813138"
"02/08/19","21.155,46","21.302,71","21.038,61","21.046,86","-2,41","477481309"
"05/08/19","20.880,17","20.963,71","20.687,87","20.773,30","-1,30","427321680"
"06/08/19","20.814,30","20.915,10","20.631,74","20.631,74","-0,68","321865828"
"07/08/19","20.668,69","20.809,73","20.407,20","20.538,85","-0,45","472434233"
"08/08/19","20.737,00","20.841,15","20.597,65","20.841,15","1,47","356686519"
"09/08/19","20.505,40","20.584,25","20.295,83","20.324,23","-2,48","641132581"
"12/08/19","20.445,57","20.559,63","20.243,40","20.263,83","-0,30","328344796"
"13/08/19","20.191,09","20.597,31","20.067,13","20.539,43","1,36","506203578"
"14/08/19","20.524,71","20.524,71","19.936,13","20.020,28","-2,53","450629926"
"16/08/19","20.083,36","20.348,05","20.009,95","20.322,59","1,51","539327537"
"19/08/19","20.506,15","20.729,90","20.472,00","20.715,49","1,93","354908186"
"20/08/19","20.672,86","20.717,99","20.451,87","20.485,43","-1,11","323170664"
"21/08/19","20.562,70","20.911,18","20.561,99","20.847,07","1,77","308790943"
"22/08/19","20.793,23","21.044,00","20.767,83","20.816,99","-0,14","342319340"
"23/08/19","20.963,00","20.965,20","20.473,86","20.473,86","-1,65","399795818"
"26/08/19","20.482,08","20.720,62","20.366,61","20.676,83","0,99","304979257"
"27/08/19","20.732,68","21.060,72","20.663,54","20.991,30","1,52","396647167"
"28/08/19","20.983,13","21.013,01","20.831,01","20.990,71","0,00","360704985"
"29/08/19","21.020,18","21.440,82","20.972,72","21.398,17","1,94","523182480"
"30/08/19","21.400,31","21.558,77","21.254,75","21.322,90","-0,35","402872671"
"02/09/19","21.390,48","21.566,56","21.388,74","21.451,98","0,61","227807529"
"03/09/19","21.438,19","21.496,96","21.311,18","21.399,23","-0,25","283939128"
"04/09/19","21.665,32","21.777,23","21.630,02","21.737,80","1,58","408309994"
"05/09/19","21.853,31","21.955,07","21.795,70","21.955,07","1,00","444458920"
"06/09/19","21.967,13","22.010,42","21.856,68","21.947,33","-0,04","396569424"
"09/09/19","22.007,98","22.040,84","21.935,18","21.989,73","0,19","358176514"
"10/09/19","21.963,66","21.989,09","21.824,34","21.869,01","-0,55","465833912"
"11/09/19","21.994,30","22.032,95","21.795,96","21.891,57","0,10","520578110"
"12/09/19","21.983,14","22.141,37","21.835,48","22.083,17","0,88","576922177"
"13/09/19","22.126,78","22.229,83","22.075,73","22.181,41","0,44","489149237"
"16/09/19","22.125,42","22.138,53","21.897,59","21.969,24","-0,96","433352124"
"17/09/19","21.964,33","21.989,26","21.782,63","21.801,93","-0,76","402607545"
"18/09/19","21.786,50","22.009,36","21.774,30","21.947,70","0,67","323308890"
"19/09/19","21.965,22","22.159,73","21.930,14","22.128,24","0,82","409468475"
"20/09/19","22.190,69","22.282,94","22.111,55","22.123,25","-0,02","639677660"
"23/09/19","22.088,27","22.110,82","21.830,95","21.899,88","-1,01","369579261"
"24/09/19","21.955,49","21.994,00","21.885,03","21.901,01","0,01","329448442"
"25/09/19","21.795,59","21.806,49","21.491,97","21.788,22","-0,51","383403341"
"26/09/19","21.791,41","22.005,52","21.777,93","21.947,67","0,73","322274790"
"27/09/19","22.020,65","22.029,59","21.913,25","22.017,40","0,32","321170323"
"30/09/19","22.007,98","22.131,21","21.934,74","22.107,70","0,41","331571419"
"01/10/19","22.184,75","22.293,77","21.927,57","21.927,57","-0,81","430463541"
"02/10/19","21.872,05","21.893,39","21.298,24","21.298,24","-2,87","552414151"
"03/10/19","21.301,76","21.457,15","21.127,43","21.311,51","0,06","391603310"
"04/10/19","21.374,37","21.473,30","21.258,49","21.470,44","0,75","411527445"
"07/10/19","21.441,55","21.652,15","21.378,52","21.652,15","0,85","258014487"
"08/10/19","21.681,42","21.685,09","21.337,39","21.405,73","-1,14","320247244"
"09/10/19","21.413,93","21.649,44","21.366,03","21.533,64","0,60","328849778"
"10/10/19","21.554,62","21.763,77","21.420,43","21.756,39","1,03","414631176"
"11/10/19","21.837,51","22.165,34","21.776,00","22.165,34","1,88","518465933"
"14/10/19","22.107,54","22.155,74","21.992,34","22.097,94","-0,30","294669369"
"15/10/19","22.243,57","22.399,48","22.168,20","22.365,34","1,21","413132521"
"16/10/19","22.388,45","22.514,26","22.286,23","22.428,09","0,28","495250580"
"17/10/19","22.379,59","22.663,27","22.373,25","22.375,67","-0,23","438017531"
"18/10/19","22.405,70","22.450,49","22.291,24","22.321,77","-0,24","397160783"
"21/10/19","22.346,77","22.500,95","22.343,81","22.478,19","0,70","371778607"
"22/10/19","22.504,40","22.524,54","22.360,61","22.487,08","0,04","343207334"
"23/10/19","22.376,77","22.441,29","22.284,10","22.351,07","-0,60","376068730"
"24/10/19","22.446,08","22.548,19","22.396,80","22.527,42","0,79","406303744"
"25/10/19","22.554,40","22.608,99","22.466,35","22.608,99","0,36","246328626"
"28/10/19","22.597,11","22.749,24","22.529,17","22.695,64","0,38","272004980"
"29/10/19","22.702,80","22.747,86","22.615,29","22.680,74","-0,07","327253151"
"30/10/19","22.699,86","22.781,80","22.453,97","22.646,08","-0,15","440251053"
"31/10/19","22.659,38","22.783,36","22.584,49","22.693,77","0,21","435498487"
"01/11/19","22.734,64","22.946,01","22.721,16","22.934,32","1,06","289466240"
"04/11/19","23.040,85","23.348,56","23.027,49","23.311,43","1,64","437875788"
"05/11/19","23.346,34","23.436,01","23.294,52","23.364,82","0,23","486391777"
"06/11/19","23.375,37","23.414,89","23.308,97","23.373,22","0,04","438771361"
"07/11/19","23.487,10","23.584,84","23.445,05","23.503,03","0,56","499285212"
"08/11/19","23.477,83","23.561,58","23.353,85","23.534,49","0,13","596251818"
"11/11/19","23.453,88","23.516,37","23.396,47","23.489,93","-0,19","369318351"
"12/11/19","23.555,06","23.827,58","23.547,77","23.782,15","1,24","436422232"
"13/11/19","23.696,42","23.726,51","23.436,37","23.578,43","-0,86","399806060"
"14/11/19","23.576,47","23.641,38","23.480,29","23.481,35","-0,41","378029008"
"15/11/19","23.599,52","23.631,71","23.462,91","23.588,59","0,46","337912519"
"18/11/19","23.572,18","23.614,55","23.350,44","23.463,98","-0,53","374167777"
"19/11/19","23.520,12","23.660,49","23.303,44","23.329,21","-0,57","374663849"
"20/11/19","23.220,59","23.384,30","23.149,95","23.351,78","0,10","419633515"
"21/11/19","23.194,58","23.371,80","23.104,98","23.279,78","-0,31","477095674"
"22/11/19","23.325,33","23.461,58","23.254,67","23.259,80","-0,09","372915544"
"25/11/19","23.398,04","23.496,51","23.383,64","23.454,61","0,84","297104622"
"26/11/19","23.475,62","23.570,10","23.359,16","23.553,76","0,42","473714009"
"27/11/19","23.624,06","23.651,44","23.451,85","23.485,03","-0,29","332169658"
"28/11/19","23.401,35","23.481,09","23.270,48","23.342,42","-0,61","237624586"
"29/11/19","23.267,74","23.425,30","23.206,91","23.259,33","-0,36","265982963"
"02/12/19","23.297,68","23.402,95","22.698,17","22.728,59","-2,28","452945313"
"03/12/19","22.845,38","22.987,19","22.581,12","22.736,52","0,03","367761298"
"04/12/19","22.736,58","23.035,66","22.732,80","23.034,20","1,31","324496638"
"05/12/19","23.049,47","23.190,81","22.946,44","22.969,40","-0,28","298652265"
"06/12/19","23.055,17","23.219,63","22.940,32","23.182,72","0,93","294137992"
"09/12/19","23.214,72","23.233,11","22.855,96","22.956,90","-0,97","302722811"
"10/12/19","22.935,88","23.141,46","22.789,78","23.122,82","0,72","298165077"
"11/12/19","23.101,34","23.202,62","23.038,08","23.155,64","0,14","283415040"
"12/12/19","23.229,13","23.487,72","23.161,14","23.390,95","1,02","413346971"
"13/12/19","23.713,61","23.727,56","23.272,24","23.329,33","-0,26","478941253"
"16/12/19","23.436,29","23.549,60","23.388,12","23.524,76","0,84","276509700"
"17/12/19","23.535,62","23.716,58","23.481,76","23.630,77","0,45","343983194"
"18/12/19","23.645,91","23.738,05","23.627,21","23.628,87","-0,01","311229580"
"19/12/19","23.647,05","23.710,17","23.583,12","23.708,94","0,34","374666239"
"20/12/19","23.842,28","24.003,64","23.836,96","24.003,64","1,24","793556068"
"23/12/19","23.918,55","23.941,26","23.845,21","23.898,42","-0,44","229766981"
"27/12/19","23.867,96","23.898,60","23.732,27","23.757,60","-0,59","274188683"
"30/12/19","23.712,11","23.735,93","23.506,37","23.506,37","-1,06","212207393"
"02/01/20","23.606,97","23.861,99","23.571,59","23.836,26","1,40","264537177"
"03/01/20","23.709,90","23.759,89","23.516,81","23.702,35","-0,56","325924914"
"06/01/20","23.565,92","23.607,54","23.265,21","23.581,29","-0,51","349155831"
"07/01/20","23.688,25","23.793,67","23.635,90","23.723,38","0,60","306340349"
"08/01/20","23.550,61","23.893,01","23.480,62","23.832,02","0,46","472506701"
"09/01/20","23.979,65","24.078,29","23.963,51","24.016,70","0,77","430637339"
"10/01/20","24.061,43","24.146,55","23.966,36","24.021,40","0,02","326014275"
"13/01/20","24.061,45","24.061,45","23.829,41","23.896,59","-0,52","340838565"
"14/01/20","23.931,94","23.947,97","23.706,43","23.928,21","0,13","350706411"
"15/01/20","23.902,76","23.931,80","23.719,45","23.763,86","-0,69","341178919"
"16/01/20","23.861,55","23.960,79","23.760,30","23.940,41","0,74","361875443"
"17/01/20","24.042,60","24.168,66","24.010,86","24.141,07","0,84","319934820"
"20/01/20","24.032,65","24.084,94","23.973,43","24.002,45","-0,57","218203393"
"21/01/20","23.858,03","23.860,16","23.645,30","23.845,28","-0,65","332896648"
"22/01/20","23.887,83","23.906,79","23.680,40","23.706,29","-0,58","424389046"
"23/01/20","23.716,43","23.901,15","23.611,20","23.707,05","0,00","379431071"
"24/01/20","23.848,46","24.083,13","23.848,46","23.969,13","1,11","368586960"
"27/01/20","23.713,12","23.977,56","23.384,04","23.416,13","-2,31","506925571"
"28/01/20","23.544,56","24.027,63","23.429,19","24.027,63","2,61","428294635"
"29/01/20","24.052,97","24.197,66","23.969,03","24.164,73","0,57","356515321"
"30/01/20","23.892,30","23.982,66","23.687,64","23.781,10","-1,59","454729443"
"31/01/20","23.863,15","23.873,05","23.207,90","23.237,03","-2,29","557656637"
"03/02/20","23.297,09","23.466,34","23.218,72","23.460,01","0,96","363184156"
"04/02/20","23.572,77","23.900,76","23.542,06","23.844,85","1,64","479889430"
"05/02/20","23.815,72","24.270,46","23.745,98","24.236,63","1,64","564240960"
"06/02/20","24.347,99","24.513,81","24.338,09","24.490,35","1,05","531888092"
"07/02/20","24.465,18","24.523,42","24.371,83","24.478,32","-0,05","411437033"
"10/02/20","24.437,06","24.585,13","24.388,88","24.507,70","0,12","297204431"
"11/02/20","24.616,66","24.762,66","24.533,75","24.688,89","0,74","405685422"
"12/02/20","24.738,21","24.901,59","24.734,87","24.861,28","0,70","462480119"
"13/02/20","24.769,05","24.892,15","24.588,46","24.892,15","0,12","526068029"
"14/02/20","24.942,10","24.983,12","24.831,96","24.867,01","-0,10","341383922"
"17/02/20","24.961,76","25.120,54","24.903,00","25.120,54","1,02","315460034"
"18/02/20","24.985,71","25.389,46","24.969,75","25.223,51","0,41","737036328"
"19/02/20","25.352,69","25.483,05","25.271,72","25.477,55","1,01","464703026"
"20/02/20","25.414,77","25.419,96","25.080,16","25.080,16","-1,56","445153932"
"21/02/20","24.979,32","25.129,98","24.670,24","24.773,15","-1,22","638705514"
"24/02/20","23.918,60","24.005,21","23.255,26","23.427,19","-5,43","977128319"
"25/02/20","23.585,59","23.630,43","23.046,19","23.090,44","-1,44","664950840"
"26/02/20","22.961,01","23.599,85","22.637,93","23.422,54","1,44","737756956"
"27/02/20","22.968,63","23.077,82","22.479,60","22.799,37","-2,66","781145912"
"28/02/20","22.058,99","22.334,72","21.697,94","21.984,21","-3,58","1052025558"
"02/03/20","22.333,17","22.361,13","21.118,83","21.655,09","-1,50","924414459"
"03/03/20","22.116,28","22.340,46","21.651,36","21.748,20","0,43","799970691"
"04/03/20","21.739,80","22.204,01","21.499,93","21.946,03","0,91","724365259"
"05/03/20","22.011,67","22.034,94","21.362,09","21.554,88","-1,78","772854710"
"06/03/20","20.986,89","21.151,36","20.624,42","20.799,89","-3,50","864917486"
"09/03/20","20.780,87","20.780,87","18.346,40","18.475,91","-11,17","1272046596"
"10/03/20","18.653,90","19.174,77","17.771,88","17.870,18","-3,28","1096966366"
"11/03/20","18.171,76","18.410,29","17.674,69","17.928,64","0,33","916163284"
"12/03/20","17.654,04","17.659,86","14.894,44","14.894,44","-16,92","1535614359"
"13/03/20","15.108,11","17.545,44","15.106,60","15.954,29","7,12","1267823870"
"16/03/20","15.697,47","15.699,27","14.153,09","14.980,34","-6,10","1218842042"
"17/03/20","15.420,49","15.809,66","14.695,72","15.314,77","2,23","1041111820"
"18/03/20","14.985,81","15.438,23","14.791,72","15.120,48","-1,27","796190290"
"19/03/20","15.417,20","15.844,08","15.038,08","15.466,97","2,29","1016984630"
"20/03/20","15.772,98","16.180,17","15.616,90","15.731,85","1,71","1222210580"
"23/03/20","15.318,26","15.788,70","15.091,98","15.559,80","-1,09","768024627"
"24/03/20","15.977,53","16.948,60","15.969,74","16.948,60","8,93","847365989"
"25/03/20","17.246,83","17.830,36","16.581,76","17.243,68","1,74","906278779"
"26/03/20","16.876,51","17.369,38","16.834,79","17.369,38","0,73","712229572"
"27/03/20","17.039,45","17.283,44","16.666,74","16.822,59","-3,15","590902148"
"30/03/20","16.855,94","16.925,07","16.312,90","16.872,41","0,30","551307029"
"31/03/20","17.096,96","17.292,15","16.694,89","17.050,94","1,06","698055431"
"01/04/20","16.600,06","16.845,15","16.500,42","16.544,97","-2,97","515027395"
"02/04/20","16.660,09","16.878,30","16.413,72","16.834,03","1,75","580523354"
"03/04/20","16.742,07","16.791,08","16.384,35","16.384,35","-2,67","547565418"
"06/04/20","16.769,13","17.053,91","16.764,81","17.039,31","4,00","528126649"
"07/04/20","17.587,81","17.887,12","17.177,73","17.411,72","2,19","679854299"
"08/04/20","17.212,38","17.405,79","17.196,03","17.380,82","-0,18","476312896"
"09/04/20","17.685,56","17.756,01","17.360,48","17.621,62","1,39","553979387"
"14/04/20","17.821,88","17.831,01","17.507,07","17.558,43","-0,36","443873048"
"15/04/20","17.454,94","17.543,27","16.719,07","16.719,07","-4,78","536650664"
"16/04/20","17.003,45","17.160,91","16.729,63","16.768,14","0,29","453153585"
"17/04/20","17.152,83","17.307,65","16.963,93","17.055,47","1,71","469218281"
"20/04/20","17.144,35","17.155,39","16.785,73","17.064,14","0,05","339570666"
"21/04/20","16.811,87","16.934,52","16.450,85","16.450,85","-3,59","401986511"
"22/04/20","16.615,00","16.770,44","16.555,34","16.765,28","1,91","347495891"
"23/04/20","16.925,36","17.145,44","16.778,15","17.011,11","1,47","392978346"
"24/04/20","16.640,17","17.155,11","16.640,17","16.858,89","-0,89","349284502"
"27/04/20","17.313,48","17.380,21","17.163,85","17.380,21","3,09","307768089"
"28/04/20","17.428,00","17.940,84","17.413,00","17.677,15","1,71","496793089"
"29/04/20","17.615,96","18.075,65","17.608,52","18.067,29","2,21","477978478"
"30/04/20","18.209,12","18.302,85","17.654,66","17.690,49","-2,09","597318516"
"04/05/20","17.156,75","17.344,68","17.035,61","17.035,61","-3,70","430626364"
"05/05/20","17.288,82","17.389,78","17.082,28","17.387,38","2,06","413814974"
"06/05/20","17.368,27","17.500,04","17.145,54","17.159,31","-1,31","330052897"
"07/05/20","17.255,87","17.362,61","17.093,81","17.245,04","0,50","360975426"
"08/05/20","17.416,29","17.461,62","17.254,41","17.439,30","1,13","242317836"
"11/05/20","17.602,38","17.678,47","17.307,11","17.381,36","-0,33","279808510"
"12/05/20","17.394,25","17.601,87","17.394,25","17.559,32","1,02","323340095"
"13/05/20","17.353,51","17.426,98","17.183,44","17.183,44","-2,14","370538635"
"14/05/20","17.065,77","17.177,43","16.551,28","16.867,76","-1,84","435987243"
"15/05/20","17.054,58","17.124,40","16.792,28","16.852,35","-0,09","350474397"
"18/05/20","16.998,15","17.446,38","16.953,43","17.401,45","3,26","409926861"
"19/05/20","17.578,93","17.612,89","16.929,09","17.034,54","-2,11","837116167"
"20/05/20","16.989,95","17.248,06","16.674,31","17.213,11","1,05","802296744"
"21/05/20","16.986,60","17.283,74","16.950,47","17.087,06","-0,73","468260796"
"22/05/20","16.905,27","17.385,79","16.820,05","17.316,29","1,34","488722359"
"25/05/20","17.450,93","17.595,90","17.304,44","17.595,90","1,61","275240038"
"26/05/20","17.796,20","17.893,95","17.696,99","17.860,46","1,50","565674876"
"27/05/20","17.861,11","18.227,99","17.736,86","17.910,25","0,28","796359110"
"28/05/20","18.081,30","18.414,02","18.045,83","18.351,16","2,46","616898422"
"29/05/20","18.192,98","18.390,61","18.149,31","18.197,56","-0,84","731191666"
"01/06/20","18.437,40","18.531,29","18.236,52","18.523,71","1,79","459197236"
"02/06/20","18.676,21","19.052,57","18.568,78","18.971,09","2,42","612512801"
"03/06/20","19.204,21","19.641,81","19.171,43","19.641,81","3,54","828030672"
"04/06/20","19.519,67","19.848,62","19.391,33","19.634,03","-0,04","814390185"
"05/06/20","19.904,32","20.198,07","19.868,87","20.187,51","2,82","925086616"
"08/06/20","20.133,08","20.399,38","20.050,13","20.231,38","0,22","773230382"
"09/06/20","20.242,58","20.274,19","19.678,08","19.930,20","-1,49","779956221"
"10/06/20","20.096,49","20.180,85","19.694,06","19.758,01","-0,86","703770726"
"11/06/20","19.222,04","19.352,52","18.806,86","18.806,86","-4,81","789867377"
"12/06/20","18.573,29","19.168,70","18.553,47","18.888,16","0,43","610202640"
"15/06/20","18.303,31","19.065,08","18.302,94","18.969,29","0,43","483442458"
"16/06/20","19.383,34","19.874,47","19.296,50","19.625,63","3,46","786184607"
"17/06/20","19.670,11","19.876,12","19.487,39","19.585,89","-0,20","575170322"
"18/06/20","19.561,53","19.815,26","19.332,04","19.485,76","-0,51","495706424"
"19/06/20","19.600,92","19.740,52","19.572,39","19.618,93","0,68","934839847"
"22/06/20","19.402,09","19.684,77","19.310,50","19.478,73","-0,71","421857545"
"23/06/20","19.625,82","19.884,73","19.551,20","19.841,58","1,86","523455245"
"24/06/20","19.777,69","19.906,60","19.162,98","19.162,98","-3,42","511785177"
"25/06/20","19.101,47","19.319,34","18.878,38","19.234,75","0,37","491616691"
"26/06/20","19.442,26","19.549,19","19.124,36","19.124,36","-0,57","366134854"
"29/06/20","19.159,05","19.541,33","19.112,59","19.447,02","1,69","358186683"
"30/06/20","19.517,46","19.540,46","19.223,47","19.375,52","-0,37","414866924"
"01/07/20","19.452,48","19.454,85","19.013,37","19.330,88","-0,23","361833766"
"02/07/20","19.530,65","19.975,39","19.482,32","19.886,88","2,88","495115832"
"03/07/20","19.941,40","19.969,11","19.631,64","19.726,65","-0,81","289547184"
"06/07/20","20.120,83","20.222,71","19.928,44","20.031,86","1,55","443634481"
"07/07/20","19.938,22","20.065,54","19.845,04","20.012,68","-0,10","352024502"
"08/07/20","19.913,51","20.101,18","19.847,52","19.899,53","-0,57","327081768"
"09/07/20","19.993,36","20.007,82","19.502,46","19.505,95","-1,98","324855599"
"10/07/20","19.394,75","19.770,35","19.394,75","19.767,60","1,34","299117358"
"13/07/20","20.062,56","20.067,04","19.734,94","20.003,25","1,19","449146237"
"14/07/20","19.798,81","19.899,81","19.677,30","19.879,75","-0,62","425475040"
"15/07/20","20.045,69","20.361,49","19.982,04","20.281,38","2,02","507289728"
"16/07/20","20.207,49","20.388,71","20.178,80","20.356,09","0,37","483034261"
"17/07/20","20.414,23","20.427,04","20.264,33","20.419,39","0,31","399015822"
"20/07/20","20.326,67","20.679,10","20.217,49","20.621,48","0,99","448609311"
"21/07/20","20.898,52","21.133,43","20.703,08","20.723,42","0,49","642358776"
"22/07/20","20.689,19","20.797,06","20.508,51","20.598,78","-0,60","400283866"
"23/07/20","20.664,33","20.689,40","20.362,93","20.454,46","-0,70","372189313"
"24/07/20","20.154,76","20.240,52","19.960,19","20.075,27","-1,85","378518281"
"27/07/20","20.034,40","20.162,78","19.913,62","20.019,96","-0,28","358176692"
"28/07/20","20.021,68","20.119,58","19.698,17","19.902,63","-0,59","335491863"
"29/07/20","19.895,43","19.973,32","19.719,02","19.880,57","-0,11","359277063"
"30/07/20","19.926,10","19.975,86","19.116,07","19.228,47","-3,28","545919752"
"31/07/20","19.341,53","19.532,11","19.085,76","19.091,93","-0,71","454759423"
"03/08/20","19.136,52","19.402,21","18.948,81","19.379,79","1,51","411205213"
"04/08/20","19.531,56","19.657,60","19.377,42","19.613,95","1,21","566864854"
"05/08/20","19.766,17","19.896,27","19.641,76","19.740,20","0,64","544154358"
"06/08/20","19.701,73","19.834,21","19.352,60","19.475,15","-1,34","642423107"
"07/08/20","19.428,54","19.564,35","19.251,02","19.516,43","0,21","349794649"
"10/08/20","19.569,97","19.668,04","19.454,47","19.651,57","0,69","251844916"
"11/08/20","19.850,25","20.293,75","19.850,25","20.209,11","2,84","486632191"
"12/08/20","20.172,42","20.463,34","20.150,65","20.437,36","1,13","372877276"
"13/08/20","20.383,46","20.471,63","20.257,31","20.257,31","-0,88","314363849"
"14/08/20","20.159,07","20.185,11","19.821,07","20.028,11","-1,13","296289758"
"17/08/20","20.100,73","20.123,28","19.852,56","19.950,32","-0,39","246143344"
"18/08/20","19.845,20","20.159,23","19.722,58","19.845,61","-0,52","255470466"
"19/08/20","19.832,56","20.055,40","19.734,23","20.055,40","1,06","221316834"
"20/08/20","19.826,91","19.921,00","19.718,90","19.766,96","-1,44","264922417"
"21/08/20","19.846,30","19.868,10","19.480,35","19.695,43","-0,36","300533218"
"24/08/20","19.908,35","20.129,54","19.887,33","20.113,36","2,12","304828798"
"25/08/20","20.256,09","20.367,67","20.030,05","20.030,05","-0,41","327848815"
"26/08/20","19.971,03","20.137,29","19.928,45","20.137,29","0,54","336048080"
"27/08/20","20.130,92","20.133,30","19.847,38","19.847,38","-1,44","479171130"
"28/08/20","19.952,98","19.991,56","19.686,90","19.841,01","-0,03","475736243"
"31/08/20","19.971,94","20.081,25","19.616,32","19.633,69","-1,04","411640345"
"01/09/20","19.776,36","19.870,67","19.434,74","19.595,02","-0,20","429280805"
"02/09/20","19.713,31","20.036,44","19.672,43","19.858,21","1,34","375861084"
"03/09/20","20.009,24","20.140,84","19.462,04","19.551,48","-1,54","460398581"
"04/09/20","19.466,42","19.780,96","19.254,92","19.391,25","-0,82","470672560"
"07/09/20","19.530,02","19.756,89","19.480,11","19.738,01","1,79","309461542"
"08/09/20","19.807,53","19.816,77","19.201,99","19.380,18","-1,81","431597728"
"09/09/20","19.365,27","19.792,23","19.364,23","19.771,32","2,02","378273370"
"10/09/20","19.786,43","19.971,13","19.691,76","19.820,22","0,25","462606677"
"11/09/20","19.789,55","19.875,86","19.697,87","19.820,75","0,00","357725997"
"14/09/20","19.942,65","19.967,57","19.725,23","19.793,80","-0,14","270291796"
"15/09/20","19.830,60","20.043,00","19.718,27","19.956,95","0,82","337754912"
"16/09/20","19.982,35","20.033,10","19.803,26","19.963,99","0,04","338233861"
"17/09/20","19.645,95","19.810,54","19.630,01","19.739,73","-1,12","444680415"
"18/09/20","19.684,72","19.789,85","19.510,27","19.524,94","-1,09","714073687"
"21/09/20","19.408,31","19.439,71","18.778,28","18.793,35","-3,75","575956084"
"22/09/20","18.945,14","19.081,42","18.802,93","18.895,59","0,54","384961345"
"23/09/20","19.080,18","19.231,99","18.929,89","18.929,89","0,18","359846887"
"24/09/20","18.652,54","19.101,93","18.620,95","18.906,83","-0,12","413000778"
"25/09/20","18.935,85","18.938,30","18.545,92","18.698,36","-1,10","404244211"
"28/09/20","18.952,96","19.173,31","18.902,60","19.160,10","2,47","385654470"
"29/09/20","19.131,79","19.222,13","18.996,27","19.061,18","-0,52","290185577"
"30/09/20","18.885,65","19.146,11","18.873,36","19.015,27","-0,24","343267424"
"01/10/20","19.176,56","19.270,92","18.969,95","19.061,50","0,24","396385682"
"02/10/20","18.834,12","19.072,25","18.815,39","19.064,31","0,01","371254113"
"05/10/20","19.207,93","19.270,13","19.090,78","19.265,51","1,06","380939405"
"06/10/20","19.332,52","19.520,07","19.194,99","19.429,81","0,85","440230004"
"07/10/20","19.409,96","19.473,35","19.356,11","19.435,08","0,03","355101984"
"08/10/20","19.536,20","19.631,24","19.461,96","19.582,43","0,76","366363798"
"09/10/20","19.591,79","19.683,02","19.475,69","19.595,38","0,07","324307269"
"12/10/20","19.642,88","19.764,74","19.558,99","19.718,77","0,63","302531804"
"13/10/20","19.722,24","19.730,44","19.488,56","19.558,69","-0,81","351485375"
"14/10/20","19.576,12","19.738,33","19.515,61","19.607,73","0,25","306627589"
"15/10/20","19.380,41","19.384,80","18.957,30","19.065,44","-2,77","477390497"
"16/10/20","19.203,28","19.454,47","19.036,86","19.389,68","1,70","447815214"
"19/10/20","19.475,83","19.585,04","19.309,82","19.374,21","-0,08","290278652"
"20/10/20","19.322,80","19.568,16","19.245,36","19.482,13","0,56","375281281"
"21/10/20","19.526,44","19.527,96","19.083,32","19.085,95","-2,03","392793981"
"22/10/20","19.085,95","19.170,73","18.855,90","19.076,95","-0,05","375503749"
"23/10/20","19.081,98","19.364,74","19.073,99","19.285,41","1,09","425542699"
"26/10/20","18.942,20","19.202,51","18.919,27","18.945,14","-1,76","415680364"
"27/10/20","19.010,84","19.010,84","18.647,42","18.654,95","-1,53","429077339"
"28/10/20","18.296,58","18.346,74","17.843,04","17.897,79","-4,06","679900601"
"29/10/20","17.964,67","18.082,38","17.636,38","17.872,28","-0,14","552011861"
