DATA,APERTURA,MASSIMO,MINIMO,CHIUSURA,VAR % CLOSE,VOLUME
21/01/16,"1.861,46","1.889,85","1.848,98","1.868,99","0,52",0
22/01/16,"1.877,40","1.908,85","1.877,40","1.906,90","2,03",0
25/01/16,"1.906,28","1.906,28","1.875,97","1.877,08","-1,56",0
26/01/16,"1.878,79","1.906,73","1.878,79","1.903,63","1,41",0
27/01/16,"1.902,52","1.916,99","1.872,70","1.882,95","-1,09",0
28/01/16,"1.885,22","1.902,96","1.873,65","1.893,36","0,55",0
29/01/16,"1.894,00","1.940,24","1.894,00","1.940,24","2,48",0
01/02/16,"1.936,94","1.947,20","1.920,30","1.939,38","-0,04",0
02/02/16,"1.935,26","1.935,26","1.897,29","1.903,03","-1,87",0
03/02/16,"1.907,07","1.918,01","1.872,23","1.912,53","0,50",0
04/02/16,"1.911,67","1.927,35","1.900,52","1.915,45","0,15",0
05/02/16,"1.913,07","1.913,07","1.872,65","1.880,05","-1,85",0
08/02/16,"1.873,25","1.873,25","1.828,46","1.853,44","-1,42",0
09/02/16,"1.848,46","1.868,25","1.834,94","1.852,21","-0,07",0
10/02/16,"1.857,10","1.881,60","1.850,32","1.851,86","-0,02",0
11/02/16,"1.847,00","1.847,00","1.810,10","1.829,08","-1,23",0
12/02/16,"1.833,40","1.864,78","1.833,40","1.864,78","1,95",0
16/02/16,"1.871,44","1.895,77","1.871,44","1.895,58","1,65",0
17/02/16,"1.898,80","1.930,68","1.898,80","1.926,82","1,65",0
18/02/16,"1.927,57","1.930,00","1.915,09","1.917,83","-0,47",0
19/02/16,"1.916,74","1.918,78","1.902,17","1.917,78","0,00",0
22/02/16,"1.924,44","1.946,70","1.924,44","1.945,50","1,45",0
23/02/16,"1.942,38","1.942,38","1.919,44","1.921,27","-1,25",0
24/02/16,"1.917,56","1.932,08","1.891,00","1.929,80","0,44",0
25/02/16,"1.931,87","1.951,83","1.925,41","1.951,70","1,13",0
26/02/16,"1.954,95","1.962,96","1.945,78","1.948,05","-0,19",0
29/02/16,"1.947,13","1.958,27","1.931,81","1.932,23","-0,81",0
01/03/16,"1.937,09","1.978,35","1.937,09","1.978,35","2,39",0
02/03/16,"1.976,60","1.986,51","1.968,80","1.986,45","0,41",0
03/03/16,"1.985,60","1.993,69","1.977,37","1.993,40","0,35",0
04/03/16,"1.994,01","2.009,13","1.986,77","1.999,99","0,33",0
07/03/16,"1.996,11","2.006,12","1.989,38","2.001,76","0,09",0
08/03/16,"1.996,88","1.996,88","1.977,43","1.979,26","-1,12",0
09/03/16,"1.981,44","1.992,69","1.979,84","1.989,26","0,51",0
10/03/16,"1.990,97","2.005,08","1.969,25","1.989,57","0,02",0
11/03/16,"1.994,71","2.022,37","1.994,71","2.022,19","1,64",0
14/03/16,"2.019,27","2.024,57","2.012,05","2.019,64","-0,13",0
15/03/16,"2.015,27","2.015,94","2.005,23","2.015,93","-0,18",0
16/03/16,"2.014,24","2.032,02","2.010,04","2.027,22","0,56",0
17/03/16,"2.026,90","2.046,24","2.022,16","2.040,59","0,66",0
18/03/16,"2.041,16","2.052,36","2.041,16","2.049,58","0,44",0
21/03/16,"2.047,88","2.053,91","2.043,14","2.051,60","0,10",0
22/03/16,"2.048,64","2.056,60","2.040,57","2.049,80","-0,09",0
23/03/16,"2.048,55","2.048,55","2.034,86","2.036,71","-0,64",0
24/03/16,"2.032,48","2.036,04","2.022,49","2.035,94","-0,04",0
28/03/16,"2.037,89","2.042,67","2.031,96","2.037,05","0,05",0
29/03/16,"2.035,75","2.055,91","2.028,31","2.055,01","0,88",0
30/03/16,"2.058,27","2.072,21","2.058,27","2.063,95","0,44",0
31/03/16,"2.063,77","2.067,92","2.057,46","2.059,74","-0,20",0
01/04/16,"2.056,62","2.075,07","2.043,98","2.072,78","0,63",0
04/04/16,"2.073,19","2.074,02","2.062,57","2.066,13","-0,32",0
05/04/16,"2.062,50","2.062,50","2.042,56","2.045,17","-1,01",0
06/04/16,"2.045,56","2.067,33","2.043,09","2.066,66","1,05",0
07/04/16,"2.063,01","2.063,01","2.033,80","2.041,91","-1,20",0
08/04/16,"2.045,54","2.060,63","2.041,69","2.047,60","0,28",0
11/04/16,"2.050,23","2.062,93","2.041,88","2.041,99","-0,27",0
12/04/16,"2.043,72","2.065,05","2.039,74","2.061,72","0,97",0
13/04/16,"2.065,92","2.083,18","2.065,92","2.082,42","1,00",0
14/04/16,"2.082,89","2.087,84","2.078,13","2.082,78","0,02",0
15/04/16,"2.083,10","2.083,22","2.076,31","2.080,73","-0,10",0
18/04/16,"2.078,83","2.094,66","2.073,65","2.094,34","0,65",0
19/04/16,"2.096,05","2.104,05","2.091,68","2.100,80","0,31",0
20/04/16,"2.101,52","2.111,05","2.096,32","2.102,40","0,08",0
21/04/16,"2.102,09","2.103,78","2.088,52","2.091,48","-0,52",0
22/04/16,"2.091,49","2.094,32","2.081,20","2.091,58","0,00",0
25/04/16,"2.089,37","2.089,37","2.077,52","2.087,79","-0,18",0
26/04/16,"2.089,84","2.096,87","2.085,80","2.091,70","0,19",0
27/04/16,"2.092,33","2.099,89","2.082,31","2.095,15","0,16",0
28/04/16,"2.090,93","2.099,30","2.071,62","2.075,81","-0,92",0
29/04/16,"2.071,82","2.073,85","2.052,28","2.065,30","-0,51",0
02/05/16,"2.067,17","2.083,42","2.066,11","2.081,43","0,78",0
03/05/16,"2.077,18","2.077,18","2.054,89","2.063,37","-0,87",0
04/05/16,"2.060,30","2.060,30","2.045,55","2.051,12","-0,59",0
05/05/16,"2.052,95","2.060,23","2.045,77","2.050,63","-0,02",0
06/05/16,"2.047,77","2.057,72","2.039,45","2.057,14","0,32",0
09/05/16,"2.057,55","2.064,15","2.054,31","2.058,69","0,08",0
10/05/16,"2.062,63","2.084,87","2.062,63","2.084,39","1,25",0
11/05/16,"2.083,29","2.083,29","2.064,46","2.064,46","-0,96",0
12/05/16,"2.067,17","2.073,99","2.053,13","2.064,11","-0,02",0
13/05/16,"2.062,50","2.066,79","2.043,13","2.046,61","-0,85",0
16/05/16,"2.046,53","2.071,88","2.046,53","2.066,66","0,98",0
17/05/16,"2.065,04","2.065,69","2.040,82","2.047,21","-0,94",0
18/05/16,"2.044,38","2.060,61","2.034,49","2.047,63","0,02",0
19/05/16,"2.044,21","2.044,21","2.025,91","2.040,04","-0,37",0
20/05/16,"2.041,88","2.058,35","2.041,88","2.052,32","0,60",0
23/05/16,"2.052,23","2.055,58","2.047,26","2.048,04","-0,21",0
24/05/16,"2.052,65","2.079,67","2.052,65","2.076,06","1,37",0
25/05/16,"2.078,93","2.094,73","2.078,93","2.090,54","0,70",0
26/05/16,"2.091,44","2.094,30","2.087,08","2.090,10","-0,02",0
27/05/16,"2.090,06","2.099,06","2.090,06","2.099,06","0,43",0
31/05/16,"2.100,13","2.103,48","2.088,66","2.096,96","-0,10",0
01/06/16,"2.093,94","2.100,97","2.085,10","2.099,33","0,11",0
02/06/16,"2.097,71","2.105,26","2.088,59","2.105,26","0,28",0
03/06/16,"2.104,07","2.104,07","2.085,36","2.099,13","-0,29",0
06/06/16,"2.100,83","2.113,36","2.100,83","2.109,41","0,49",0
07/06/16,"2.110,18","2.119,22","2.110,18","2.112,13","0,13",0
08/06/16,"2.112,71","2.120,55","2.112,71","2.119,12","0,33",0
09/06/16,"2.115,65","2.117,64","2.107,73","2.115,48","-0,17",0
10/06/16,"2.109,57","2.109,57","2.089,96","2.096,07","-0,92",0
13/06/16,"2.091,75","2.098,12","2.078,46","2.079,06","-0,81",0
14/06/16,"2.076,65","2.081,30","2.064,10","2.075,32","-0,18",0
15/06/16,"2.077,60","2.085,65","2.069,80","2.071,50","-0,18",0
16/06/16,"2.066,36","2.079,62","2.050,37","2.077,99","0,31",0
17/06/16,"2.078,20","2.078,20","2.062,84","2.071,22","-0,33",0
20/06/16,"2.075,58","2.100,66","2.075,58","2.083,25","0,58",0
21/06/16,"2.085,19","2.093,66","2.083,02","2.088,90","0,27",0
22/06/16,"2.089,75","2.099,71","2.084,36","2.085,45","-0,17",0
23/06/16,"2.092,80","2.113,32","2.092,80","2.113,32","1,34",0
24/06/16,"2.103,81","2.103,81","2.032,57","2.037,41","-3,59",0
27/06/16,"2.031,45","2.031,45","1.991,68","2.000,54","-1,81",0
28/06/16,"2.006,67","2.036,09","2.006,67","2.036,09","1,78",0
29/06/16,"2.042,69","2.073,13","2.042,69","2.070,77","1,70",0
30/06/16,"2.073,17","2.098,94","2.070,00","2.098,86","1,36",0
01/07/16,"2.099,34","2.108,71","2.097,90","2.102,95","0,19",0
05/07/16,"2.095,05","2.095,05","2.080,86","2.088,55","-0,68",0
06/07/16,"2.084,43","2.100,72","2.074,02","2.099,73","0,54",0
07/07/16,"2.100,42","2.109,08","2.089,39","2.097,90","-0,09",0
08/07/16,"2.106,97","2.131,71","2.106,97","2.129,90","1,53",0
11/07/16,"2.131,72","2.143,16","2.131,72","2.137,16","0,34",0
12/07/16,"2.139,50","2.155,40","2.139,50","2.152,14","0,70",0
13/07/16,"2.153,81","2.156,45","2.146,21","2.152,43","0,01",0
14/07/16,"2.157,88","2.168,99","2.157,88","2.163,75","0,53",0
15/07/16,"2.165,13","2.169,05","2.155,79","2.161,74","-0,09",0
18/07/16,"2.162,04","2.168,35","2.159,63","2.166,89","0,24",0
19/07/16,"2.163,79","2.164,63","2.159,01","2.163,78","-0,14",0
20/07/16,"2.166,10","2.175,63","2.164,89","2.173,02","0,43",0
21/07/16,"2.172,91","2.174,56","2.159,75","2.165,17","-0,36",0
22/07/16,"2.166,47","2.175,11","2.163,24","2.175,03","0,46",0
25/07/16,"2.173,71","2.173,71","2.161,95","2.168,48","-0,30",0
26/07/16,"2.168,97","2.173,54","2.160,18","2.169,18","0,03",0
27/07/16,"2.169,81","2.174,98","2.159,07","2.166,58","-0,12",0
28/07/16,"2.166,05","2.172,85","2.159,74","2.170,06","0,16",0
29/07/16,"2.168,83","2.177,09","2.163,49","2.173,60","0,16",0
01/08/16,"2.173,15","2.178,29","2.166,21","2.170,84","-0,13",0
02/08/16,"2.169,94","2.170,20","2.147,58","2.157,03","-0,64",0
03/08/16,"2.156,81","2.163,79","2.152,56","2.163,79","0,31",0
04/08/16,"2.163,51","2.168,19","2.159,07","2.164,25","0,02",0
05/08/16,"2.168,79","2.182,87","2.168,79","2.182,87","0,86",0
08/08/16,"2.183,76","2.185,44","2.177,85","2.180,89","-0,09",0
09/08/16,"2.182,24","2.187,66","2.178,61","2.181,74","0,04",0
10/08/16,"2.182,81","2.183,41","2.172,00","2.175,49","-0,29",0
11/08/16,"2.177,97","2.188,45","2.177,97","2.185,79","0,47",0
12/08/16,"2.183,74","2.186,28","2.179,42","2.184,05","-0,08",0
15/08/16,"2.186,08","2.193,81","2.186,08","2.190,15","0,28",0
16/08/16,"2.186,24","2.186,24","2.178,14","2.178,15","-0,55",0
17/08/16,"2.177,84","2.183,08","2.168,50","2.182,22","0,19",0
18/08/16,"2.181,90","2.187,03","2.180,46","2.187,02","0,22",0
19/08/16,"2.184,24","2.185,00","2.175,13","2.183,87","-0,14",0
22/08/16,"2.181,58","2.185,15","2.175,96","2.182,64","-0,06",0
23/08/16,"2.187,81","2.193,42","2.186,80","2.186,90","0,20",0
24/08/16,"2.185,09","2.186,66","2.171,25","2.175,44","-0,52",0
25/08/16,"2.173,29","2.179,00","2.169,74","2.172,47","-0,14",0
26/08/16,"2.175,10","2.187,94","2.160,39","2.169,04","-0,16",0
29/08/16,"2.170,19","2.183,48","2.170,19","2.180,38","0,52",0
30/08/16,"2.179,45","2.182,27","2.170,41","2.176,12","-0,20",0
31/08/16,"2.173,56","2.173,79","2.161,35","2.170,95","-0,24",0
01/09/16,"2.171,33","2.173,56","2.157,09","2.170,86","0,00",0
02/09/16,"2.177,49","2.184,87","2.173,59","2.179,98","0,42",0
06/09/16,"2.181,61","2.186,57","2.175,10","2.186,48","0,30",0
07/09/16,"2.185,17","2.187,87","2.179,07","2.186,16","-0,01",0
08/09/16,"2.182,76","2.184,94","2.177,49","2.181,30","-0,22",0
09/09/16,"2.169,08","2.169,08","2.127,81","2.127,81","-2,45",0
12/09/16,"2.120,86","2.163,30","2.119,12","2.159,04","1,47",0
13/09/16,"2.150,47","2.150,47","2.120,27","2.127,02","-1,48",0
14/09/16,"2.127,86","2.141,33","2.119,90","2.125,77","-0,06",0
15/09/16,"2.125,36","2.151,31","2.122,36","2.147,26","1,01",0
16/09/16,"2.146,48","2.146,48","2.131,20","2.139,16","-0,38",0
19/09/16,"2.143,99","2.153,61","2.135,91","2.139,12","0,00",0
20/09/16,"2.145,94","2.150,80","2.139,17","2.139,76","0,03",0
21/09/16,"2.144,58","2.165,11","2.139,57","2.163,12","1,09",0
22/09/16,"2.170,94","2.179,99","2.170,94","2.177,18","0,65",0
23/09/16,"2.173,29","2.173,75","2.163,97","2.164,69","-0,57",0
26/09/16,"2.158,54","2.158,54","2.145,04","2.146,10","-0,86",0
27/09/16,"2.146,04","2.161,13","2.141,55","2.159,93","0,64",0
28/09/16,"2.161,85","2.172,40","2.151,79","2.171,37","0,53",0
29/09/16,"2.168,90","2.172,67","2.145,20","2.151,13","-0,93",0
30/09/16,"2.156,51","2.175,30","2.156,51","2.168,27","0,80",0
03/10/16,"2.164,33","2.164,41","2.154,77","2.161,20","-0,33",0
04/10/16,"2.163,37","2.165,46","2.144,01","2.150,49","-0,50",0
05/10/16,"2.155,15","2.163,95","2.155,15","2.159,73","0,43",0
06/10/16,"2.158,22","2.162,93","2.150,28","2.160,77","0,05",0
07/10/16,"2.164,19","2.165,86","2.144,85","2.153,74","-0,33",0
10/10/16,"2.160,39","2.169,60","2.160,39","2.163,66","0,46",0
11/10/16,"2.161,35","2.161,56","2.128,84","2.136,73","-1,24",0
12/10/16,"2.137,67","2.145,36","2.132,77","2.139,18","0,11",0
13/10/16,"2.130,26","2.138,19","2.114,72","2.132,55","-0,31",0
14/10/16,"2.139,68","2.149,19","2.132,98","2.132,98","0,02",0
17/10/16,"2.132,95","2.135,61","2.124,43","2.126,50","-0,30",0
18/10/16,"2.138,31","2.144,38","2.135,49","2.139,60","0,62",0
19/10/16,"2.140,81","2.148,44","2.138,15","2.144,29","0,22",0
20/10/16,"2.142,51","2.147,18","2.133,44","2.141,34","-0,14",0
21/10/16,"2.139,43","2.142,63","2.130,09","2.141,16","-0,01",0
24/10/16,"2.148,50","2.154,79","2.146,91","2.151,33","0,47",0
25/10/16,"2.149,72","2.151,44","2.141,93","2.143,16","-0,38",0
26/10/16,"2.136,97","2.145,73","2.131,59","2.139,43","-0,17",0
27/10/16,"2.144,06","2.147,13","2.132,52","2.133,04","-0,30",0
28/10/16,"2.132,23","2.140,72","2.119,36","2.126,41","-0,31",0
31/10/16,"2.129,78","2.133,25","2.125,53","2.126,15","-0,01",0
01/11/16,"2.128,68","2.131,45","2.097,85","2.111,72","-0,68",0
02/11/16,"2.109,43","2.111,76","2.094,00","2.097,94","-0,65",0
03/11/16,"2.098,80","2.102,56","2.085,23","2.088,66","-0,44",0
04/11/16,"2.083,79","2.099,07","2.083,79","2.085,18","-0,17",0
07/11/16,"2.100,59","2.132,00","2.100,59","2.131,52","2,22",0
08/11/16,"2.129,92","2.146,87","2.123,56","2.139,56","0,38",0
09/11/16,"2.131,56","2.170,10","2.125,35","2.163,26","1,11",0
10/11/16,"2.167,49","2.182,30","2.151,17","2.167,48","0,20",0
11/11/16,"2.162,71","2.165,92","2.152,49","2.164,45","-0,14",0
14/11/16,"2.165,64","2.171,36","2.156,08","2.164,20","-0,01",0
15/11/16,"2.168,29","2.180,84","2.166,38","2.180,39","0,75",0
16/11/16,"2.177,53","2.179,22","2.172,20","2.176,94","-0,16",0
17/11/16,"2.178,61","2.188,06","2.176,65","2.187,12","0,47",0
18/11/16,"2.186,85","2.189,89","2.180,38","2.181,90","-0,24",0
21/11/16,"2.186,43","2.198,70","2.186,43","2.198,18","0,75",0
22/11/16,"2.201,56","2.204,80","2.194,51","2.202,94","0,22",0
23/11/16,"2.198,55","2.204,72","2.194,51","2.204,72","0,08",0
25/11/16,"2.206,27","2.213,35","2.206,27","2.213,35","0,39",0
28/11/16,"2.210,21","2.211,14","2.200,36","2.201,72","-0,53",0
29/11/16,"2.200,76","2.210,46","2.198,15","2.204,66","0,13",0
30/11/16,"2.204,97","2.214,10","2.198,81","2.198,81","-0,27",0
01/12/16,"2.200,17","2.202,60","2.187,44","2.191,08","-0,35",0
02/12/16,"2.191,12","2.197,95","2.188,37","2.191,95","0,04",0
05/12/16,"2.200,65","2.209,42","2.199,97","2.204,71","0,58",0
06/12/16,"2.207,26","2.212,78","2.202,21","2.212,23","0,34",0
07/12/16,"2.210,72","2.241,63","2.208,93","2.241,35","1,32",0
08/12/16,"2.241,13","2.251,69","2.237,57","2.246,19","0,22",0
09/12/16,"2.249,73","2.259,80","2.249,23","2.259,53","0,59",0
12/12/16,"2.258,83","2.264,03","2.252,37","2.256,96","-0,11",0
13/12/16,"2.263,32","2.277,53","2.263,32","2.271,72","0,65",0
14/12/16,"2.268,35","2.276,20","2.248,44","2.253,28","-0,81",0
15/12/16,"2.253,77","2.272,12","2.253,77","2.262,03","0,39",0
16/12/16,"2.266,81","2.268,05","2.254,24","2.258,07","-0,18",0
19/12/16,"2.259,24","2.267,47","2.258,21","2.262,53","0,20",0
20/12/16,"2.266,50","2.272,56","2.266,14","2.270,76","0,36",0
21/12/16,"2.270,54","2.271,23","2.265,15","2.265,18","-0,25",0
22/12/16,"2.262,93","2.263,18","2.256,08","2.260,96","-0,19",0
23/12/16,"2.260,25","2.263,79","2.258,84","2.263,79","0,13",0
27/12/16,"2.266,23","2.273,82","2.266,15","2.268,88","0,22",0
28/12/16,"2.270,23","2.271,31","2.249,11","2.249,92","-0,84",0
29/12/16,"2.249,50","2.254,51","2.244,56","2.249,26","-0,03",0
30/12/16,"2.251,61","2.253,58","2.233,62","2.238,83","-0,46",0
03/01/17,"2.251,57","2.263,88","2.245,13","2.257,83","0,85",0
04/01/17,"2.261,60","2.272,82","2.261,60","2.270,75","0,57",0
05/01/17,"2.268,18","2.271,50","2.260,45","2.269,00","-0,08",0
06/01/17,"2.271,14","2.282,10","2.264,06","2.276,98","0,35",0
09/01/17,"2.273,59","2.275,49","2.268,90","2.268,90","-0,35",0
10/01/17,"2.269,72","2.279,27","2.265,27","2.268,90","0,00",0
11/01/17,"2.268,60","2.275,32","2.260,83","2.275,32","0,28",0
12/01/17,"2.271,14","2.271,78","2.254,25","2.270,44","-0,21",0
13/01/17,"2.272,74","2.278,68","2.271,51","2.274,64","0,18",0
17/01/17,"2.269,14","2.272,08","2.262,81","2.267,89","-0,30",0
18/01/17,"2.269,14","2.272,01","2.263,35","2.271,89","0,18",0
19/01/17,"2.271,90","2.274,33","2.258,41","2.263,69","-0,36",0
20/01/17,"2.269,96","2.276,96","2.265,01","2.271,31","0,34",0
23/01/17,"2.267,78","2.271,78","2.257,02","2.265,20","-0,27",0
24/01/17,"2.267,88","2.284,63","2.266,68","2.280,07","0,66",0
25/01/17,"2.288,88","2.299,55","2.288,88","2.298,37","0,80",0
26/01/17,"2.298,63","2.300,99","2.294,08","2.296,68","-0,07",0
27/01/17,"2.299,02","2.299,02","2.291,62","2.294,69","-0,09",0
30/01/17,"2.286,01","2.286,01","2.268,04","2.280,90","-0,60",0
31/01/17,"2.274,02","2.279,09","2.267,21","2.278,87","-0,09",0
01/02/17,"2.285,59","2.289,14","2.272,44","2.279,55","0,03",0
02/02/17,"2.276,69","2.283,97","2.271,65","2.280,85","0,06",0
03/02/17,"2.288,54","2.298,31","2.287,88","2.297,42","0,73",0
06/02/17,"2.294,28","2.296,18","2.288,57","2.292,56","-0,21",0
07/02/17,"2.295,87","2.299,40","2.290,16","2.293,08","0,02",0
08/02/17,"2.289,55","2.295,91","2.285,38","2.294,67","0,07",0
09/02/17,"2.296,70","2.311,08","2.296,61","2.307,87","0,58",0
10/02/17,"2.312,27","2.319,23","2.311,10","2.316,10","0,36",0
13/02/17,"2.321,72","2.331,58","2.321,42","2.328,25","0,52",0
14/02/17,"2.326,12","2.337,58","2.322,17","2.337,58","0,40",0
15/02/17,"2.335,58","2.351,30","2.334,81","2.349,25","0,50",0
16/02/17,"2.349,64","2.351,31","2.338,87","2.347,22","-0,09",0
17/02/17,"2.343,01","2.351,16","2.339,58","2.351,16","0,17",0
21/02/17,"2.354,91","2.366,71","2.354,91","2.365,38","0,60",0
22/02/17,"2.361,11","2.365,13","2.358,34","2.362,82","-0,11",0
23/02/17,"2.367,50","2.368,26","2.355,09","2.363,81","0,04",0
24/02/17,"2.355,73","2.367,34","2.352,87","2.367,34","0,15",0
27/02/17,"2.365,23","2.371,54","2.361,87","2.369,75","0,10",0
28/02/17,"2.366,08","2.367,79","2.358,96","2.363,64","-0,26",0
01/03/17,"2.380,13","2.400,98","2.380,13","2.395,96","1,37",0
02/03/17,"2.394,75","2.394,75","2.380,17","2.381,92","-0,59",0
03/03/17,"2.380,92","2.383,89","2.375,39","2.383,12","0,05",0
06/03/17,"2.375,23","2.378,80","2.367,98","2.375,31","-0,33",0
07/03/17,"2.370,74","2.375,12","2.365,51","2.368,39","-0,29",0
08/03/17,"2.369,81","2.373,09","2.361,01","2.362,98","-0,23",0
09/03/17,"2.363,49","2.369,08","2.354,54","2.364,87","0,08",0
10/03/17,"2.372,52","2.376,86","2.363,04","2.372,60","0,33",0
13/03/17,"2.371,56","2.374,42","2.368,52","2.373,47","0,04",0
14/03/17,"2.368,55","2.368,55","2.358,18","2.365,45","-0,34",0
15/03/17,"2.370,34","2.390,01","2.368,94","2.385,26","0,84",0
16/03/17,"2.387,71","2.388,10","2.377,18","2.381,38","-0,16",0
17/03/17,"2.383,71","2.385,71","2.377,64","2.378,25","-0,13",0
20/03/17,"2.378,24","2.379,55","2.369,66","2.373,47","-0,20",0
21/03/17,"2.379,32","2.381,93","2.341,90","2.344,02","-1,24",0
22/03/17,"2.343,00","2.351,81","2.336,45","2.348,45","0,19",0
23/03/17,"2.345,97","2.358,92","2.342,13","2.345,96","-0,11",0
24/03/17,"2.350,42","2.356,22","2.335,74","2.343,98","-0,08",0
27/03/17,"2.329,11","2.344,90","2.322,25","2.341,59","-0,10",0
28/03/17,"2.339,79","2.363,78","2.337,63","2.358,57","0,73",0
29/03/17,"2.356,54","2.363,36","2.352,94","2.361,13","0,11",0
30/03/17,"2.361,31","2.370,42","2.358,58","2.368,06","0,29",0
31/03/17,"2.364,82","2.370,35","2.362,60","2.362,72","-0,23",0
03/04/17,"2.362,34","2.365,87","2.344,73","2.358,84","-0,16",0
04/04/17,"2.354,76","2.360,53","2.350,72","2.360,16","0,06",0
05/04/17,"2.366,59","2.378,36","2.350,52","2.352,95","-0,31",0
06/04/17,"2.353,79","2.364,16","2.348,90","2.357,49","0,19",0
07/04/17,"2.356,59","2.363,76","2.350,74","2.355,54","-0,08",0
10/04/17,"2.357,16","2.366,37","2.351,50","2.357,16","0,07",0
11/04/17,"2.353,92","2.355,22","2.337,25","2.353,78","-0,14",0
12/04/17,"2.352,15","2.352,72","2.341,18","2.344,93","-0,38",0
13/04/17,"2.341,98","2.348,26","2.328,95","2.328,95","-0,68",0
17/04/17,"2.332,62","2.349,14","2.332,51","2.349,01","0,86",0
18/04/17,"2.342,53","2.348,35","2.334,54","2.342,19","-0,29",0
19/04/17,"2.346,79","2.352,63","2.335,05","2.338,17","-0,17",0
20/04/17,"2.342,69","2.361,37","2.340,91","2.355,84","0,76",0
21/04/17,"2.354,74","2.356,18","2.344,51","2.348,69","-0,30",0
24/04/17,"2.370,33","2.376,98","2.369,19","2.374,15","1,08",0
25/04/17,"2.381,51","2.392,48","2.381,15","2.388,61","0,61",0
26/04/17,"2.388,98","2.398,16","2.386,76","2.387,45","-0,05",0
27/04/17,"2.389,70","2.392,10","2.382,68","2.388,77","0,06",0
28/04/17,"2.393,68","2.393,68","2.382,36","2.384,20","-0,19",0
01/05/17,"2.388,50","2.394,49","2.384,83","2.388,33","0,17",0
02/05/17,"2.391,05","2.392,93","2.385,82","2.391,17","0,12",0
03/05/17,"2.386,50","2.389,82","2.379,75","2.388,13","-0,13",0
04/05/17,"2.389,79","2.391,43","2.380,35","2.389,52","0,06",0
05/05/17,"2.392,37","2.399,29","2.389,38","2.399,29","0,41",0
08/05/17,"2.399,94","2.401,36","2.393,92","2.399,38","0,00",0
09/05/17,"2.401,58","2.403,87","2.392,44","2.396,92","-0,10",0
10/05/17,"2.396,79","2.399,74","2.392,79","2.399,63","0,11",0
11/05/17,"2.394,84","2.395,72","2.381,74","2.394,44","-0,22",0
12/05/17,"2.392,44","2.392,44","2.387,19","2.390,90","-0,15",0
15/05/17,"2.393,98","2.404,05","2.393,94","2.402,32","0,48",0
16/05/17,"2.404,55","2.405,77","2.396,05","2.400,67","-0,07",0
17/05/17,"2.382,95","2.384,87","2.356,21","2.357,03","-1,82",0
18/05/17,"2.354,69","2.375,74","2.352,72","2.365,72","0,37",0
19/05/17,"2.371,37","2.389,06","2.370,43","2.381,73","0,68",0
22/05/17,"2.387,21","2.395,46","2.386,92","2.394,02","0,52",0
23/05/17,"2.397,04","2.400,85","2.393,88","2.398,42","0,18",0
24/05/17,"2.401,41","2.405,58","2.397,99","2.404,39","0,25",0
25/05/17,"2.409,54","2.418,71","2.408,01","2.415,07","0,44",0
26/05/17,"2.414,50","2.416,68","2.412,20","2.415,82","0,03",0
30/05/17,"2.411,67","2.415,26","2.409,43","2.412,91","-0,12",0
31/05/17,"2.415,63","2.415,99","2.403,59","2.411,80","-0,05",0
01/06/17,"2.415,65","2.430,06","2.413,54","2.430,06","0,76",0
02/06/17,"2.431,28","2.440,23","2.427,71","2.439,07","0,37",0
05/06/17,"2.437,83","2.439,55","2.434,32","2.436,10","-0,12",0
06/06/17,"2.431,92","2.436,21","2.428,12","2.429,33","-0,28",0
07/06/17,"2.432,03","2.435,28","2.424,75","2.433,14","0,16",0
08/06/17,"2.434,27","2.439,27","2.427,94","2.433,79","0,03",0
09/06/17,"2.436,39","2.446,20","2.415,70","2.431,77","-0,08",0
12/06/17,"2.425,88","2.430,38","2.419,97","2.429,39","-0,10",0
13/06/17,"2.434,15","2.441,49","2.431,28","2.440,35","0,45",0
14/06/17,"2.443,75","2.443,75","2.428,34","2.437,92","-0,10",0
15/06/17,"2.424,14","2.433,95","2.418,53","2.432,46","-0,22",0
16/06/17,"2.431,24","2.433,15","2.422,88","2.433,15","0,03",0
19/06/17,"2.442,55","2.453,82","2.441,79","2.453,46","0,83",0
20/06/17,"2.450,66","2.450,66","2.436,60","2.437,03","-0,67",0
21/06/17,"2.439,31","2.442,23","2.430,74","2.435,61","-0,06",0
22/06/17,"2.437,40","2.441,62","2.433,27","2.434,50","-0,05",0
23/06/17,"2.434,65","2.441,40","2.431,11","2.438,30","0,16",0
26/06/17,"2.443,32","2.450,42","2.437,03","2.439,07","0,03",0
27/06/17,"2.436,34","2.440,15","2.419,38","2.419,38","-0,81",0
28/06/17,"2.428,70","2.442,97","2.428,02","2.440,69","0,88",0
29/06/17,"2.442,38","2.442,73","2.405,70","2.419,70","-0,86",0
30/06/17,"2.429,20","2.432,71","2.421,65","2.423,41","0,15",0
03/07/17,"2.431,39","2.439,17","2.428,69","2.429,01","0,23",0
05/07/17,"2.430,78","2.434,90","2.422,05","2.432,54","0,15",0
06/07/17,"2.423,44","2.424,28","2.407,70","2.409,75","-0,94",0
07/07/17,"2.413,52","2.426,92","2.413,52","2.425,18","0,64",0
10/07/17,"2.424,51","2.432,00","2.422,27","2.427,43","0,09",0
11/07/17,"2.427,35","2.429,30","2.412,79","2.425,53","-0,08",0
12/07/17,"2.435,75","2.445,76","2.435,75","2.443,25","0,73",0
